,Date,Site ID,County,value
295,2020-01-08,Dallas LBJ Freeway,Dallas,3.4395178713657373
296,2020-01-08,Dallas North #2,Dallas,6.123803226133143
297,2020-01-08,Dallas Redbird Airport Executive,Dallas,-4.222375136102187
298,2020-01-08,Denton Airport South,Denton,11.762336457938424
299,2020-01-08,El Paso Chamizal,El Paso,7.977183108093115
300,2020-01-08,El Paso UTEP,El Paso,5.256932945468588
301,2020-01-08,Fort Worth Northwest,Tarrant,14.635487975349015
302,2020-01-08,Galveston 99th Street,Galveston,-2.408480994975088
303,2020-01-08,Grapevine Fairway,Tarrant,13.399082118507003
304,2020-01-08,Greenville,Hunt,4.496728576492222
305,2020-01-08,Hamshire,Jefferson,4.68174583600549
306,2020-01-08,Houston Aldine,Harris,9.311832709314423
307,2020-01-08,Houston Bayland Park,Harris,19.158645491128215
308,2020-01-08,Houston Deer Park #2,Harris,9.097167039886575
309,2020-01-08,Houston East,Harris,23.601781533210026
310,2020-01-08,Houston Southwest Freeway,Harris,12.350837187357573
311,2020-01-08,Italy,Ellis,5.191523683230721
312,2020-01-08,Karnack,Harrison,1.8492210075448252
313,2020-01-08,Kaufman,Kaufman,13.22100142020154
314,2020-01-08,Lake Jackson,Brazoria,3.532450241519088
315,2020-01-08,Lang,Harris,17.985079755873077
316,2020-01-08,Longview,Gregg,-1.8519339201196088
317,2020-01-08,Lynchburg Ferry,Harris,5.086550366815935
318,2020-01-08,Manvel Croix Park,Brazoria,9.410969073979752
319,2020-01-08,Midlothian OFW,Ellis,-1.2612462996720382
320,2020-01-08,Nederland High School,Jefferson,10.451752605539626
321,2020-01-08,Northwest Harris County,Harris,13.344277927006182
322,2020-01-08,Park Place,Harris,7.564717013525886
323,2020-01-08,San Antonio Interstate 35,Bexar,7.7478335766858315
324,2020-01-08,San Antonio Northwest,Bexar,7.156953290620068
325,2020-01-08,Seabrook Friendship Park,Harris,0.8668864849118485
326,2020-01-08,Tyler Airport Relocated,Smith,3.56353077589827
327,2020-01-08,West Orange,Orange,4.169281156527498
328,2020-01-09,Ascarate Park SE,El Paso,4.682126061651314
329,2020-01-09,Austin North Interstate 35,Travis,-12.723717748944805
330,2020-01-09,Austin Northwest,Travis,-9.168229625260995
331,2020-01-09,Beaumont Downtown,Jefferson,-0.6211062059351811
332,2020-01-09,Calaveras Lake,Bexar,-15.752075354380192
333,2020-01-09,Channelview,Harris,13.677114636594627
334,2020-01-09,Clinton,Harris,-11.27006253682308
335,2020-01-09,Conroe Relocated,Montgomery,-1.152267955213607
336,2020-01-09,Dallas LBJ Freeway,Dallas,-12.473413635483581
