,Date,Site ID,County,value
276,2020-01-08,San Antonio Northwest,Bexar,1.2991531001379055
277,2020-01-08,Seabrook Friendship Park,Harris,0.8287962052806543
278,2020-01-08,Socorro Hueco,El Paso,2.2508347624706992
279,2020-01-08,Waco Mazanec,McLennan,-1.3850910251448116
280,2020-01-08,World Trade Bridge,Webb,1.783139058018353
281,2020-01-09,Amarillo A&M,Potter,-0.6993775582541737
282,2020-01-09,Ascarate Park SE,El Paso,-4.469448282979933
283,2020-01-09,Austin Webberville Rd,Travis,-0.12641535781552093
284,2020-01-09,Baytown,Harris,8.91165898348957
285,2020-01-09,Brownsville,Cameron,-1.2099005656266915
286,2020-01-09,Calaveras Lake,Bexar,-0.6164729515350214
287,2020-01-09,Clinton,Harris,0.6879606804040268
288,2020-01-09,Conroe Relocated,Montgomery,1.1295495793705488
289,2020-01-09,Corsicana Airport,Navarro,3.152984163025315
290,2020-01-09,Dallas Hinton,Dallas,-3.7847682356498016
291,2020-01-09,Denton Airport South,Denton,-0.26344789753412545
292,2020-01-09,Dona Park,Nueces,0.01097431856836728
293,2020-01-09,Eagle Pass,Maverick,1.8256259636549999
294,2020-01-09,El Paso Chamizal,El Paso,-5.1125300290613005
295,2020-01-09,El Paso UTEP,El Paso,-5.937292290760048
296,2020-01-09,Galveston 99th Street,Galveston,5.788004503361358
297,2020-01-09,Hamshire,Jefferson,0.467189730607549
298,2020-01-09,Haws Athletic Center,Tarrant,-2.3232334112239936
299,2020-01-09,Houston Aldine,Harris,1.3812088003794614
300,2020-01-09,Houston Deer Park #2,Harris,1.2319486999854163
301,2020-01-09,Houston East,Harris,2.0263385253494715
302,2020-01-09,Isla Blanca Park,Cameron,2.2251494147469533
303,2020-01-09,Karnack,Harrison,0.9786784765598364
304,2020-01-09,Kaufman,Kaufman,6.617889701453858
305,2020-01-09,Midlothian OFW,Ellis,0.07971709573553021
306,2020-01-09,Mission,Hidalgo,-1.316923538172377
307,2020-01-09,National Seashore,Kleberg,6.182689031640713
308,2020-01-09,Odessa Gonzales,Ector,0.8073791554176175
309,2020-01-09,Old Hwy 90,Bexar,2.5283006302740105
310,2020-01-09,Palo Alto,Bexar,-1.8787304988874851
311,2020-01-09,Port Arthur Memorial School,Jefferson,1.5055360218272682
312,2020-01-09,San Antonio Northwest,Bexar,0.41676040607398157
313,2020-01-09,Seabrook Friendship Park,Harris,1.302099542126455
314,2020-01-09,Socorro Hueco,El Paso,-1.4382720868443677
315,2020-01-09,Waco Mazanec,McLennan,-1.6083815363951244
316,2020-01-09,World Trade Bridge,Webb,5.052920716157761
317,2020-01-10,Amarillo A&M,Potter,-0.24337390528613767
318,2020-01-10,Ascarate Park SE,El Paso,-7.026393097069953
319,2020-01-10,Austin Webberville Rd,Travis,0.7176704869333363
320,2020-01-10,Baytown,Harris,12.049147567964456
321,2020-01-10,Brownsville,Cameron,3.9555184719567293
322,2020-01-10,Calaveras Lake,Bexar,2.665006500519773
323,2020-01-10,Clinton,Harris,0.5219552009519699
324,2020-01-10,Conroe Relocated,Montgomery,2.553615332795207
325,2020-01-10,Corsicana Airport,Navarro,3.001049916449973
326,2020-01-10,Dallas Hinton,Dallas,-2.931170062133818
327,2020-01-10,Denton Airport South,Denton,-0.5421955186859915
328,2020-01-10,Dona Park,Nueces,3.5709377888880027
329,2020-01-10,Eagle Pass,Maverick,3.340891717079659
330,2020-01-10,El Paso Chamizal,El Paso,-6.097138248239382
331,2020-01-10,El Paso UTEP,El Paso,-3.82531420856827
332,2020-01-10,Galveston 99th Street,Galveston,6.070399023909303
333,2020-01-10,Hamshire,Jefferson,2.1893233021779253
334,2020-01-10,Haws Athletic Center,Tarrant,-1.4056897713022725
335,2020-01-10,Houston Aldine,Harris,0.5319065172744359
336,2020-01-10,Houston Deer Park #2,Harris,2.242927695419205
337,2020-01-10,Houston East,Harris,0.9179549637056343
338,2020-01-10,Isla Blanca Park,Cameron,10.360738179899213
339,2020-01-10,Karnack,Harrison,2.27150587382011
340,2020-01-10,Kaufman,Kaufman,5.878930797344265
341,2020-01-10,Midlothian OFW,Ellis,0.14533353409169258
342,2020-01-10,Mission,Hidalgo,4.615097770807836
343,2020-01-10,National Seashore,Kleberg,8.059356023907702
344,2020-01-10,Odessa Gonzales,Ector,2.095669620628523
345,2020-01-10,Old Hwy 90,Bexar,3.8741928677169337
346,2020-01-10,Palo Alto,Bexar,2.962827035359087
347,2020-01-10,Port Arthur Memorial School,Jefferson,3.122127802649185
348,2020-01-10,San Antonio Northwest,Bexar,2.911732095571697
349,2020-01-10,Seabrook Friendship Park,Harris,2.639978221438011
350,2020-01-10,Socorro Hueco,El Paso,-3.4825570183512182
351,2020-01-10,Waco Mazanec,McLennan,-0.3248336914810528
352,2020-01-10,World Trade Bridge,Webb,5.50620374416018
353,2020-01-11,Amarillo A&M,Potter,-1.048509978345498
354,2020-01-11,Ascarate Park SE,El Paso,-0.9350858563654487
355,2020-01-11,Austin Webberville Rd,Travis,-3.5825313395506786
356,2020-01-11,Baytown,Harris,-2.0447209251862297
357,2020-01-11,Brownsville,Cameron,-2.4132871479940965
358,2020-01-11,Calaveras Lake,Bexar,-4.314379800850091
359,2020-01-11,Clinton,Harris,-4.2576155753037375
360,2020-01-11,Conroe Relocated,Montgomery,-1.7230641192595897
361,2020-01-11,Corsicana Airport,Navarro,-1.3283637821801637
362,2020-01-11,Dallas Hinton,Dallas,-2.3245563635036826
363,2020-01-11,Denton Airport South,Denton,-0.27333766038579643
364,2020-01-11,Dona Park,Nueces,-2.7911571882809456
365,2020-01-11,Eagle Pass,Maverick,-6.435623351413491
366,2020-01-11,El Paso Chamizal,El Paso,5.762307413861075
367,2020-01-11,El Paso UTEP,El Paso,-0.6387553044586767
368,2020-01-11,Galveston 99th Street,Galveston,0.2079771061010831
369,2020-01-11,Hamshire,Jefferson,-2.528510249539366
370,2020-01-11,Haws Athletic Center,Tarrant,-1.2582064053531514
371,2020-01-11,Houston Aldine,Harris,-3.9222998754196263
372,2020-01-11,Houston Deer Park #2,Harris,-2.4087015283250857
373,2020-01-11,Houston East,Harris,-4.64197928286971
374,2020-01-11,Isla Blanca Park,Cameron,0.16202557518846206
375,2020-01-11,Karnack,Harrison,0.7619551888886038
376,2020-01-11,Kaufman,Kaufman,-0.33694865471052715
377,2020-01-11,Midlothian OFW,Ellis,-1.3379760549494009
378,2020-01-11,Mission,Hidalgo,-2.3912498699836444
379,2020-01-11,National Seashore,Kleberg,-3.8982399975239392
380,2020-01-11,Odessa Gonzales,Ector,-2.8525001881331757
381,2020-01-11,Old Hwy 90,Bexar,-1.6642546208675455
382,2020-01-11,Palo Alto,Bexar,-1.798278444092965
383,2020-01-11,Port Arthur Memorial School,Jefferson,-1.3519105535152
384,2020-01-11,San Antonio Northwest,Bexar,-2.5824706441543297
385,2020-01-11,Seabrook Friendship Park,Harris,-0.04573761979837787
386,2020-01-11,Socorro Hueco,El Paso,-0.13914879917313527
387,2020-01-11,Waco Mazanec,McLennan,-2.9234228328683525
388,2020-01-11,World Trade Bridge,Webb,-4.4523707620839765
389,2020-01-12,Amarillo A&M,Potter,-2.489876188391161
390,2020-01-12,Ascarate Park SE,El Paso,2.4610980966678166
391,2020-01-12,Austin Webberville Rd,Travis,1.1319188887598184
392,2020-01-12,Baytown,Harris,0.5820461981014411
393,2020-01-12,Brownsville,Cameron,-1.3856069231960628
394,2020-01-12,Calaveras Lake,Bexar,0.3738941717526494
395,2020-01-12,Clinton,Harris,0.5880848813172683
396,2020-01-12,Conroe Relocated,Montgomery,0.7406290314253443
397,2020-01-12,Corsicana Airport,Navarro,-0.41919117944043816
398,2020-01-12,Dallas Hinton,Dallas,-0.6107609297137273
399,2020-01-12,Denton Airport South,Denton,1.6735585540787774
400,2020-01-12,Dona Park,Nueces,0.145580711262431
401,2020-01-12,Eagle Pass,Maverick,-3.580612392509382
402,2020-01-12,El Paso Chamizal,El Paso,5.249972254043721
403,2020-01-12,El Paso UTEP,El Paso,4.306636476363238
404,2020-01-12,Galveston 99th Street,Galveston,1.5921743663750556
405,2020-01-12,Hamshire,Jefferson,1.3422297147250788
406,2020-01-12,Haws Athletic Center,Tarrant,-0.28063536817115775
407,2020-01-12,Houston Aldine,Harris,1.8592197592835706
408,2020-01-12,Houston Deer Park #2,Harris,-1.2568987885990586
409,2020-01-12,Houston East,Harris,1.958513867815224
410,2020-01-12,Isla Blanca Park,Cameron,0.8609677649982608
411,2020-01-12,Karnack,Harrison,-1.2328064549470144
412,2020-01-12,Kaufman,Kaufman,-0.4005738601899784
413,2020-01-12,Midlothian OFW,Ellis,-2.6040089316617303
414,2020-01-12,Mission,Hidalgo,1.423367481614532
415,2020-01-12,National Seashore,Kleberg,1.227802337208809
416,2020-01-12,Odessa Gonzales,Ector,-2.8835083530592573
417,2020-01-12,Old Hwy 90,Bexar,2.828961817488622
418,2020-01-12,Palo Alto,Bexar,0.5814599120714163
419,2020-01-12,Port Arthur Memorial School,Jefferson,1.010577117717677
420,2020-01-12,San Antonio Northwest,Bexar,0.08228552022923274
421,2020-01-12,Seabrook Friendship Park,Harris,-0.7131383925416142
422,2020-01-12,Socorro Hueco,El Paso,-1.1412638676662867
423,2020-01-12,Waco Mazanec,McLennan,-3.2248612893241457
424,2020-01-12,World Trade Bridge,Webb,-1.6194566838532438
425,2020-01-13,Amarillo A&M,Potter,-3.39020495551445
426,2020-01-13,Ascarate Park SE,El Paso,3.888262871618897
427,2020-01-13,Austin Webberville Rd,Travis,3.9670513088511434
428,2020-01-13,Baytown,Harris,1.9377009926219877
429,2020-01-13,Brownsville,Cameron,1.2425006988622425
430,2020-01-13,Calaveras Lake,Bexar,0.12771334983484195
431,2020-01-13,Clinton,Harris,1.8997323699017414
432,2020-01-13,Conroe Relocated,Montgomery,0.9217687574527389
433,2020-01-13,Corsicana Airport,Navarro,2.3424526561760004
434,2020-01-13,Dallas Hinton,Dallas,0.5491386136652672
435,2020-01-13,Denton Airport South,Denton,3.2308328507351325
436,2020-01-13,Dona Park,Nueces,0.30334874779211063
437,2020-01-13,Eagle Pass,Maverick,3.129067059545413
438,2020-01-13,El Paso Chamizal,El Paso,9.309683669568837
439,2020-01-13,El Paso UTEP,El Paso,0.886494010609816
440,2020-01-13,Galveston 99th Street,Galveston,2.2633086129504
441,2020-01-13,Hamshire,Jefferson,2.3220874872087016
